================================================
  NLOC    CCN   token  PARAM  length  location
     24       7.7     3.3       76.7         3     .\src\codes\result1585134533576.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585134629589.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585134716943.py
      9       8.0     4.0       40.0         1     .\src\codes\result1585135391670.py
     11      10.0     5.0       51.0         1     .\src\codes\result1585135585900.py
      8       7.0     4.0       33.0         1     .\src\codes\result1585136069683.py
     34      16.5     8.0      190.0         2     .\src\codes\result1585136094210.py
     10       9.0     5.0       40.0         1     .\src\codes\result1585136161558.py
     10       9.0     5.0       40.0         1     .\src\codes\result1585136372797.py
     16       2.0     1.0       29.5         2     .\src\codes\result1585136947292.py
     16       2.0     1.0       29.5         2     .\src\codes\result1585136972420.py
     47       0.0     0.0        0.0         0     .\src\codes\result1585136990661.py
     50       0.0     0.0        0.0         0     .\src\codes\result1585137108417.py
     52       0.0     0.0        0.0         0     .\src\codes\result1585137164401.py
     16       2.0     1.0       29.5         2     .\src\codes\result1585137279221.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585137387689.py
     17       0.0     0.0        0.0         0     .\src\codes\result1585138065778.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585138099937.py
     17       0.0     0.0        0.0         0     .\src\codes\result1585138334410.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585138481381.py
     12       4.0     2.0       26.0         1     .\src\codes\result1585139452970.py
     34       7.0     4.0       63.0         1     .\src\codes\result1585139758782.py
     37      14.0     6.0      173.0         1     .\src\codes\result1585140272849.py
     33      13.0     6.0      171.0         1     .\src\codes\result1585140496827.py
     28      11.5     5.0       81.0         2     .\src\codes\result1585140648926.py
     23       8.5     5.5       81.5         2     .\src\codes\result1585141160287.py
     25       9.0     4.0       54.0         1     .\src\codes\result1585141446318.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585142007199.py
      7       6.0     2.0       30.0         1     .\src\codes\result1585142697856.py
      6       5.0     1.0       44.0         1     .\src\codes\result1585143121555.py
     23       0.0     0.0        0.0         0     .\src\codes\result1585144465552.py
     26       0.0     0.0        0.0         0     .\src\codes\result1585144515591.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585145199658.py
      2       0.0     0.0        0.0         0     .\src\codes\result1585145261286.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585145520546.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585145846807.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585145909985.py
     50       8.0     3.0       46.0         6     .\src\codes\result1585147402240.py
     26       0.0     0.0        0.0         0     .\src\codes\result1585147627566.py
     51       8.0     3.0       46.2         6     .\src\codes\result1585147655932.py
     35      14.5     7.0      116.5         2     .\src\codes\result1585148089342.py
     18      13.0     4.0      122.0         1     .\src\codes\result1585149557544.py
     50      37.0    23.0      461.0         1     .\src\codes\result1585149976742.py
     14      12.0     4.0      110.0         1     .\src\codes\result1585150021553.py
     33      13.0     6.5      154.5         2     .\src\codes\result1585150323997.py
     33      17.0     8.0      139.0         1     .\src\codes\result1585150930721.py
     16       7.0     1.0       63.0         1     .\src\codes\result1585151484153.py
     54      14.5     6.5      295.5         2     .\src\codes\result1585151603596.py
     16       8.0     3.0       80.0         1     .\src\codes\result1585152755311.py
     42       8.8     4.0       80.8         4     .\src\codes\result1585152842365.py
     90      34.0    18.5      521.5         2     .\src\codes\result1585153808232.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585154266598.py
     13      11.0     5.0       96.0         1     .\src\codes\result1585156964582.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585161868368.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585162024772.py
     21       7.5     2.5       51.5         2     .\src\codes\result1585163524307.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585163967441.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585164043237.py
     30       9.0     6.0      119.0         2     .\src\codes\result1585166367116.py
     14       4.0     2.0       38.0         1     .\src\codes\result1585168122959.py
     23       6.5     3.0       55.0         2     .\src\codes\result1585170258162.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585170734215.py
     32       0.0     0.0        0.0         0     .\src\codes\result1585172373256.py
    109      85.0    38.0     1111.0         1     .\src\codes\result1585186270117.py
     29      13.0     5.0       95.0         2     .\src\codes\result1585187315964.py
     15       9.0     4.0       36.0         1     .\src\codes\result1585187938521.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585188189575.py
     14      13.0     2.0      122.0         1     .\src\codes\result1585189553500.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585190614115.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585191900535.py
     23      15.0     4.0       95.0         1     .\src\codes\result1585194646010.py
      9       7.0     2.0       55.0         1     .\src\codes\result1585195545357.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585195673668.py
      9       7.0     3.0       29.0         1     .\src\codes\result1585195804795.py
     17      14.0     4.0       60.0         1     .\src\codes\result1585196601789.py
     16      12.0     9.0      142.0         1     .\src\codes\result1585196995877.py
     16      12.0     9.0      142.0         1     .\src\codes\result1585197138747.py
     16       8.0     2.0       65.0         1     .\src\codes\result1585197430169.py
     41       4.0     1.5       27.5         2     .\src\codes\result1585199309598.py
     40       4.0     1.5       27.5         2     .\src\codes\result1585204059355.py
     45       6.8     2.2       47.8         5     .\src\codes\result1585204829884.py
      6       4.0     2.0       42.0         1     .\src\codes\result1585205056510.py
      1       0.0     0.0        0.0         0     .\src\codes\result1585205141003.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585205931236.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585206407087.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585207332446.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585207426085.py
     13      10.0     4.0       75.0         1     .\src\codes\result1585207540025.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585207763352.py
     17      14.0     4.0       62.0         1     .\src\codes\result1585207870814.py
     12      10.0     5.0      160.0         1     .\src\codes\result1585210344656.py
     43       9.0     4.8       70.2         4     .\src\codes\result1585210898102.py
      6       4.0     2.0       42.0         1     .\src\codes\result1585211023050.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585211673634.py
      9       5.0     2.0       27.0         1     .\src\codes\result1585214886435.py
      9       5.0     2.0       27.0         1     .\src\codes\result1585214909348.py
     37      14.0     9.0      177.0         1     .\src\codes\result1585215348944.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585215442956.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585215714742.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585216026675.py
     27       0.0     0.0        0.0         0     .\src\codes\result1585216498719.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585216593021.py
     21       4.0     2.0       30.0         1     .\src\codes\result1585217201135.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585217257568.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585219594826.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585219710839.py
     49       0.0     0.0        0.0         0     .\src\codes\result1585219744086.py
     11       8.0     5.0      137.0         1     .\src\codes\result1585220810740.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585221163197.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585221222626.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585221274828.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585221507765.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585221593963.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585221994131.py
     27       7.3     2.3       47.7         3     .\src\codes\result1585222132624.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585222793295.py
     17       0.0     0.0        0.0         0     .\src\codes\result1585224388510.py
     37       0.0     0.0        0.0         0     .\src\codes\result1585224520974.py
     16      13.0     5.0       79.0         1     .\src\codes\result1585224574443.py
     43       0.0     0.0        0.0         0     .\src\codes\result1585224903636.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585225612809.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585226137190.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585226171997.py
     22       5.0     2.7       37.3         3     .\src\codes\result1585227846141.py
     21       5.0     2.7       37.3         3     .\src\codes\result1585227886009.py
     21       5.0     2.7       36.7         3     .\src\codes\result1585227956030.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585228118956.py
     23       5.7     3.0       42.3         3     .\src\codes\result1585228225837.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585228340595.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585228531995.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585228709954.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585228770702.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585228804886.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585229501064.py
     46       0.0     0.0        0.0         0     .\src\codes\result1585230482747.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585231211980.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585231532420.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585231814129.py
     28       8.7     2.7       51.0         3     .\src\codes\result1585232068413.py
     28       0.0     0.0        0.0         0     .\src\codes\result1585232377159.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585232862128.py
     20      18.0     5.0       90.0         1     .\src\codes\result1585234144236.py
     23       0.0     0.0        0.0         0     .\src\codes\result1585234431636.py
     10       8.0     2.0       31.0         1     .\src\codes\result1585234490783.py
     19       0.0     0.0        0.0         0     .\src\codes\result1585234644206.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585234812625.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585235129520.py
     17       0.0     0.0        0.0         0     .\src\codes\result1585235833294.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585235946048.py
     23      21.0     7.0      122.0         1     .\src\codes\result1585236636288.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585236818089.py
      3       0.0     0.0        0.0         0     .\src\codes\result1585236957441.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585237706751.py
     53      14.0    13.0      217.0         1     .\src\codes\result1585240712786.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585241036424.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585241525232.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585241877719.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585243858374.py
     18       2.0     1.0       14.0         1     .\src\codes\result1585244886408.py
     42       0.0     0.0        0.0         0     .\src\codes\result1585248892743.py
     36       0.0     0.0        0.0         0     .\src\codes\result1585251344598.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585256373660.py
     68      35.0     4.0      276.0         1     .\src\codes\result1585267788597.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585268355506.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585269783403.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585270040357.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585270163457.py
     40       6.8     3.5       81.0         4     .\src\codes\result1585270204465.py
     40       6.8     3.5       81.0         4     .\src\codes\result1585270398751.py
     23      20.0     8.0      137.0         1     .\src\codes\result1585275477591.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585276169555.py
     10       7.0     4.0       58.0         1     .\src\codes\result1585276287841.py
     35      17.0     9.0      147.5         2     .\src\codes\result1585276829905.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585278407756.py
     19       0.0     0.0        0.0         0     .\src\codes\result1585279739716.py
     41      25.0    12.0      208.0         1     .\src\codes\result1585279808880.py
     21       0.0     0.0        0.0         0     .\src\codes\result1585281519376.py
     24       0.0     0.0        0.0         0     .\src\codes\result1585281704731.py
     10       6.0     3.0       75.0         1     .\src\codes\result1585282753939.py
     48       7.3     2.8       44.3         6     .\src\codes\result1585282856042.py
     18      16.0     6.0       82.0         1     .\src\codes\result1585287986205.py
     11       9.0     5.0       47.0         1     .\src\codes\result1585290185334.py
     13      11.0     7.0       73.0         1     .\src\codes\result1585291154143.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585291208462.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585291217255.py
     25       0.0     0.0        0.0         0     .\src\codes\result1585291327498.py
     20      12.0     5.0       95.0         1     .\src\codes\result1585291701196.py
     21      10.0     4.0       73.0         1     .\src\codes\result1585291862361.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585293590021.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585293991369.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585294441112.py
     36      13.0     5.0       69.0         1     .\src\codes\result1585296913522.py
      4       0.0     0.0        0.0         0     .\src\codes\result1585297751627.py
     41       4.7     1.7       30.0         3     .\src\codes\result1585298009477.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585298257518.py
     44       4.7     1.7       30.0         3     .\src\codes\result1585298394059.py
     13       6.0     3.0       61.0         1     .\src\codes\result1585298499587.py
     22       7.0     5.0       74.0         1     .\src\codes\result1585299571932.py
     21      17.0     8.0      125.0         1     .\src\codes\result1585300351031.py
     29       0.0     0.0        0.0         0     .\src\codes\result1585300805778.py
     21      17.0    10.0      153.0         1     .\src\codes\result1585301458855.py
     19       0.0     0.0        0.0         0     .\src\codes\result1585302190084.py
     18       2.0     1.0       14.0         1     .\src\codes\result1585303415196.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585303834419.py
     19      14.0     7.0      216.0         1     .\src\codes\result1585304008372.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585304355840.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585306296900.py
     30       0.0     0.0        0.0         0     .\src\codes\result1585306362596.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585306464177.py
     16       4.0     2.0       30.0         1     .\src\codes\result1585307015093.py
     53      12.8     6.0      111.8         4     .\src\codes\result1585307514275.py
     36       0.0     0.0        0.0         0     .\src\codes\result1585308176865.py
     36       0.0     0.0        0.0         0     .\src\codes\result1585308307102.py
     33       0.0     0.0        0.0         0     .\src\codes\result1585308545857.py
     39       0.0     0.0        0.0         0     .\src\codes\result1585308726477.py
     47       8.8     4.0       80.2         4     .\src\codes\result1585311010372.py
     59      26.0    13.0      172.0         1     .\src\codes\result1585311685981.py
     19       0.0     0.0        0.0         0     .\src\codes\result1585311878559.py
     19       4.0     2.0       30.0         1     .\src\codes\result1585312045757.py
     34       0.0     0.0        0.0         0     .\src\codes\result1585312787141.py
     20      15.0     2.0      165.0         1     .\src\codes\result1585313069248.py
     31      13.0     9.0      146.0         1     .\src\codes\result1585313317061.py
     51       9.6     4.6       78.2         5     .\src\codes\result1585313760355.py
      4       0.0     0.0        0.0         0     .\src\codes\result1585313929026.py
     70      11.2     5.2       86.5         6     .\src\codes\result1585314080925.py
     25      10.5    10.5      167.0         2     .\src\codes\result1585314108129.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585314795111.py
     23       0.0     0.0        0.0         0     .\src\codes\result1585315207449.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585315400367.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585315688313.py
     17      14.0     6.0      137.0         1     .\src\codes\result1585315816735.py
     42       0.0     0.0        0.0         0     .\src\codes\result1585315881783.py
     33       0.0     0.0        0.0         0     .\src\codes\result1585315934315.py
     27      12.5     5.0       73.5         2     .\src\codes\result1585316494877.py
     32       0.0     0.0        0.0         0     .\src\codes\result1585317931702.py
     21      14.0     6.0       79.0         1     .\src\codes\result1585318345800.py
     41      30.0    17.0      259.0         1     .\src\codes\result1585318590112.py
     25      15.0     7.0      196.0         1     .\src\codes\result1585318876332.py
     24      17.0     6.0       86.0         1     .\src\codes\result1585318938798.py
     18      16.0     7.0       61.0         1     .\src\codes\result1585319542640.py
     19      17.0     7.0       67.0         1     .\src\codes\result1585319601926.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585320357839.py
     18       7.0     3.0       54.5         2     .\src\codes\result1585320781186.py
     18      17.0     8.0      114.0         1     .\src\codes\result1585320911796.py
     19      14.0     7.0      216.0         1     .\src\codes\result1585321093968.py
     13      10.0     3.0       51.0         1     .\src\codes\result1585321433657.py
     19       7.0     3.0       54.5         2     .\src\codes\result1585322434124.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585322658811.py
     21       7.0     4.0       61.0         2     .\src\codes\result1585322905750.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585322983620.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585323174908.py
     16      12.0     4.0      114.0         1     .\src\codes\result1585323505737.py
     27      21.0     7.0      127.0         1     .\src\codes\result1585324206166.py
     35      15.0     6.0       90.5         2     .\src\codes\result1585324272630.py
     43       7.2     3.2       45.2         5     .\src\codes\result1585324374059.py
     40       6.6     3.2       44.8         5     .\src\codes\result1585324440476.py
     87       3.3     1.5       26.1        15     .\src\codes\result1585328069746.py
     37       0.0     0.0        0.0         0     .\src\codes\result1585334276331.py
     36      23.0    12.0      235.0         1     .\src\codes\result1585349745455.py
     26      11.0     4.0       76.0         1     .\src\codes\result1585351886317.py
     26      18.0     5.0      192.0         1     .\src\codes\result1585358405243.py
     42       8.2     3.0       59.8         4     .\src\codes\result1585360891199.py
     34       0.0     0.0        0.0         0     .\src\codes\result1585363368599.py
      8       2.0     1.0       21.0         1     .\src\codes\result1585364159827.py
     17      11.0     7.0      117.0         1     .\src\codes\result1585365160231.py
     70      17.5     8.8      104.8         4     .\src\codes\result1585366049314.py
     16       5.0     2.0       25.0         1     .\src\codes\result1585366259584.py
     22       9.0     3.0       56.5         2     .\src\codes\result1585366608415.py
     22       9.0     3.0       56.5         2     .\src\codes\result1585366634612.py
     19       0.0     0.0        0.0         0     .\src\codes\result1585367229796.py
     32       4.0     3.0       56.0         2     .\src\codes\result1585375943399.py
     23       0.0     0.0        0.0         0     .\src\codes\result1585378751873.py
     25      24.0    10.0      173.0         1     .\src\codes\result1585380295104.py
     28      20.0     6.0      259.0         1     .\src\codes\result1585381529294.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585382257815.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585382401095.py
     13       5.0     3.0       21.0         1     .\src\codes\result1585382609055.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585382866420.py
      8       6.0     3.0       62.0         1     .\src\codes\result1585383802777.py
     24       9.0     5.0       54.0         2     .\src\codes\result1585384119783.py
     20      19.0     7.0      183.0         1     .\src\codes\result1585385645381.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585389364393.py
     33       7.0     3.0       55.0         4     .\src\codes\result1585392391209.py
     23       5.0     2.7       37.7         3     .\src\codes\result1585392591660.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585394293327.py
     33       7.0     3.0       55.0         4     .\src\codes\result1585394986411.py
     19      16.0     5.0      136.0         1     .\src\codes\result1585397256697.py
     26       0.0     0.0        0.0         0     .\src\codes\result1585400530901.py
     49      24.0     8.0      180.0         1     .\src\codes\result1585400999236.py
     26      19.0     9.0      143.0         1     .\src\codes\result1585401066166.py
     26      19.0     9.0      143.0         1     .\src\codes\result1585401086664.py
     46      25.0    15.0      294.0         1     .\src\codes\result1585401097230.py
     18       4.0     2.0       31.0         1     .\src\codes\result1585401117280.py
     18       4.0     2.0       31.0         1     .\src\codes\result1585401122168.py
     16       8.0     3.0       76.0         1     .\src\codes\result1585401126072.py
     22       0.0     0.0        0.0         0     .\src\codes\result1585401133316.py
     24       7.0     4.0       81.0         1     .\src\codes\result1585401844070.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585402690974.py
     32       7.0     4.0       81.0         1     .\src\codes\result1585403120758.py
     13      10.0     5.0       52.0         1     .\src\codes\result1585403162425.py
     35       7.0     4.0       81.0         1     .\src\codes\result1585403880924.py
     37       7.0     3.2       45.0         4     .\src\codes\result1585406804474.py
     40       0.0     0.0        0.0         0     .\src\codes\result1585409449500.py
     37       0.0     0.0        0.0         0     .\src\codes\result1585409462648.py
     21       4.0     2.0       28.0         1     .\src\codes\result1585410560136.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585445151386.py
     45      16.5     6.0      154.0         2     .\src\codes\result1585446569373.py
     28       8.0     3.0       49.3         3     .\src\codes\result1585447712592.py
     27       0.0     0.0        0.0         0     .\src\codes\result1585451260088.py
     26      12.5     4.0       64.0         2     .\src\codes\result1585452568432.py
     30      21.0     7.0      135.0         1     .\src\codes\result1585453084259.py
     19      16.0    12.0      168.0         1     .\src\codes\result1585455586766.py
     21      17.0     9.0      141.0         1     .\src\codes\result1585456072969.py
     19       7.5     5.0       69.5         2     .\src\codes\result1585458015320.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585464418895.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585465483416.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585465787571.py
     25       0.0     0.0        0.0         0     .\src\codes\result1585466322548.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585466981312.py
     27      19.0     6.0       92.0         1     .\src\codes\result1585467729359.py
     23      13.0     6.0      114.0         1     .\src\codes\result1585469953423.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585470356854.py
     31      15.0     6.0       89.5         2     .\src\codes\result1585470476303.py
     28      23.0    11.0      183.0         1     .\src\codes\result1585470496873.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585470534337.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585470665312.py
      1       0.0     0.0        0.0         0     .\src\codes\result1585470783405.py
     28      23.0    12.0      235.0         1     .\src\codes\result1585471229602.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585472241215.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585472288284.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585472852013.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585472997755.py
     14       8.0     3.0      115.0         1     .\src\codes\result1585473994088.py
     31       6.5     2.8       58.2         4     .\src\codes\result1585474518495.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585475789882.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585475809902.py
     24      22.0    11.0      143.0         1     .\src\codes\result1585475827212.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585476012117.py
     23       7.7     3.7       59.0         3     .\src\codes\result1585476060731.py
     37      33.0    12.0      235.0         1     .\src\codes\result1585476965094.py
     45       6.8     2.2       47.8         5     .\src\codes\result1585477124495.py
     29       0.0     0.0        0.0         0     .\src\codes\result1585477285141.py
     35      15.0     6.0       90.5         2     .\src\codes\result1585477325518.py
     35      15.0     6.0       90.5         2     .\src\codes\result1585477343795.py
     33       7.0     3.0       55.0         4     .\src\codes\result1585477507560.py
     26       0.0     0.0        0.0         0     .\src\codes\result1585477964489.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585478058008.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585478361499.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585478748438.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585478807000.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585478880470.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585478971298.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585479272424.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585479325292.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585479508549.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585479628666.py
     42      14.5     9.5       99.5         2     .\src\codes\result1585479733585.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585479871304.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585479905690.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585479912556.py
     17       0.0     0.0        0.0         0     .\src\codes\result1585481254104.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585483164360.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585483261486.py
     15       4.0     2.0       30.0         1     .\src\codes\result1585483568524.py
     15       4.0     2.0       30.0         1     .\src\codes\result1585483589474.py
     16       4.0     2.0       30.0         1     .\src\codes\result1585483628482.py
     26       0.0     0.0        0.0         0     .\src\codes\result1585483831231.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585483908815.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585484206522.py
     25       6.5     3.0       36.5         2     .\src\codes\result1585484463744.py
     25       6.5     3.0       36.5         2     .\src\codes\result1585484487712.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585484529923.py
     37      25.0    10.0      194.0         1     .\src\codes\result1585485553239.py
     18      13.0     4.0      130.0         1     .\src\codes\result1585485751379.py
     18      13.0     4.0      130.0         1     .\src\codes\result1585485755822.py
     11       7.0     3.0       56.0         1     .\src\codes\result1585486152301.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585486527135.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585486539293.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585486706323.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585486761348.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585486783132.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585486789966.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585486820690.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585486884586.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585486903935.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585486933702.py
     47      20.0     9.5      176.0         2     .\src\codes\result1585487107493.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585487179079.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585487203714.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585487218240.py
     17       0.0     0.0        0.0         0     .\src\codes\result1585487245327.py
      4       0.0     0.0        0.0         0     .\src\codes\result1585487325289.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585487343406.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585487370811.py
     30      12.5     4.5       83.0         2     .\src\codes\result1585487449427.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585487467359.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585487480740.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585487494552.py
     19       0.0     0.0        0.0         0     .\src\codes\result1585487511285.py
     23       9.0     3.0       46.0         2     .\src\codes\result1585487553801.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585487593885.py
     11       0.0     0.0        0.0         0     .\src\codes\result1585487632876.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585487639743.py
     40      13.7     6.3      129.7         3     .\src\codes\result1585488071943.py
     50      21.5    10.0      188.0         2     .\src\codes\result1585488095048.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585488546819.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585488702602.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585488706354.py
     42      13.7     6.3      129.7         3     .\src\codes\result1585488989186.py
     37      29.0    11.0      206.0         1     .\src\codes\result1585489232184.py
     47      13.7     6.3      129.7         3     .\src\codes\result1585489357573.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585489359276.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585489771740.py
     24      16.0     7.0      143.0         1     .\src\codes\result1585490113047.py
     26      16.0     7.0      143.0         1     .\src\codes\result1585490200491.py
     34      16.0     7.0      143.0         1     .\src\codes\result1585491324601.py
     42      19.0     9.0      205.0         1     .\src\codes\result1585491934148.py
     32      19.0     8.0      156.0         1     .\src\codes\result1585492276439.py
     47      12.0     4.7       84.7         3     .\src\codes\result1585492450314.py
     15       5.0     2.0       29.0         1     .\src\codes\result1585493013883.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585494030851.py
      3       0.0     0.0        0.0         0     .\src\codes\result1585495055570.py
     28       0.0     0.0        0.0         0     .\src\codes\result1585495939252.py
